source_url,anchor_text,target_url,final_url,http_status,scope,classification,merchant,affiliate_program,affiliate_tracking_present,amazon_tag,rel,note,checked_at
"https://www.printlog3d.com/library","Materials","https://www.printlog3d.com/library","https://www.printlog3d.com/library","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Guides","https://www.printlog3d.com/3d-printing-filament-guide","https://www.printlog3d.com/3d-printing-filament-guide","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Workshop","https://www.printlog3d.com/workshop","https://www.printlog3d.com/workshop","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Gear","https://www.printlog3d.com/recommended-gear","https://www.printlog3d.com/recommended-gear","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Get It Printed","https://www.printlog3d.com/get-it-printed","https://www.printlog3d.com/get-it-printed","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Free Download","https://www.printlog3d.com/free-download","https://www.printlog3d.com/free-download","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","About","https://www.printlog3d.com/about","https://www.printlog3d.com/about","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Free Download","https://www.printlog3d.com/free-download","https://www.printlog3d.com/free-download","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA","https://www.printlog3d.com/library/pla","https://www.printlog3d.com/library/pla","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PETG","https://www.printlog3d.com/library/petg","https://www.printlog3d.com/library/petg","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","ABS","https://www.printlog3d.com/library/abs","https://www.printlog3d.com/library/abs","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","ASA","https://www.printlog3d.com/library/asa","https://www.printlog3d.com/library/asa","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PC","https://www.printlog3d.com/library/pc","https://www.printlog3d.com/library/pc","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PEEK","https://www.printlog3d.com/library/peek","https://www.printlog3d.com/library/peek","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Nylon PA6","https://www.printlog3d.com/library/nylon-pa6","https://www.printlog3d.com/library/nylon-pa6","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","Nylon PA12","https://www.printlog3d.com/library/nylon-pa12","https://www.printlog3d.com/library/nylon-pa12","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PA-CF","https://www.printlog3d.com/library/pa-cf","https://www.printlog3d.com/library/pa-cf","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PETG-CF","https://www.printlog3d.com/library/petg-cf","https://www.printlog3d.com/library/petg-cf","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PCTG","https://www.printlog3d.com/library/pctg","https://www.printlog3d.com/library/pctg","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","CPE","https://www.printlog3d.com/library/cpe","https://www.printlog3d.com/library/cpe","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","HIPS","https://www.printlog3d.com/library/hips","https://www.printlog3d.com/library/hips","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA Silk","https://www.printlog3d.com/library/pla-silk","https://www.printlog3d.com/library/pla-silk","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA Matte","https://www.printlog3d.com/library/pla-matte","https://www.printlog3d.com/library/pla-matte","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA Wood","https://www.printlog3d.com/library/pla-wood","https://www.printlog3d.com/library/pla-wood","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA Metal","https://www.printlog3d.com/library/pla-metal","https://www.printlog3d.com/library/pla-metal","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","TPU","https://www.printlog3d.com/library/tpu","https://www.printlog3d.com/library/tpu","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","TPE","https://www.printlog3d.com/library/tpe","https://www.printlog3d.com/library/tpe","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PVA","https://www.printlog3d.com/library/pva","https://www.printlog3d.com/library/pva","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PP","https://www.printlog3d.com/library/pp","https://www.printlog3d.com/library/pp","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PVB","https://www.printlog3d.com/library/pvb","https://www.printlog3d.com/library/pvb","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
"https://www.printlog3d.com/library","PLA-CF","https://www.printlog3d.com/library/pla-cf","https://www.printlog3d.com/library/pla-cf","200","internal","internal","","","false","","","","2026-08-31T09:33:58.401Z"
